X,palabras.word,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,negative,positive,grupo_palabras
3876,causas,0,0,0,0,0,0,0,0,0,0,13
3877,efectos,0,0,0,0,0,0,0,0,0,0,13
3878,nunca,0,0,0,0,0,0,0,0,0,0,13
3879,visto,0,0,0,0,0,0,0,0,0,0,13
3880,tanta,0,0,0,0,0,0,0,0,0,0,13
3881,claridad,0,0,0,0,0,0,0,0,0,1,13
3882,jamás,0,0,0,0,0,0,0,0,0,0,13
3883,expuesto,0,0,0,0,0,0,0,0,1,0,13
3884,forma,0,0,0,0,0,0,0,0,0,1,13
3885,tan,0,0,0,0,0,0,0,0,0,0,13
3886,irrefutable,0,0,0,0,0,0,0,1,0,1,13
3887,corazón,0,0,0,0,0,0,0,0,0,0,13
3888,brahmanes,0,0,0,0,0,0,0,0,0,0,13
3889,alegrarse,0,0,0,0,0,0,0,0,0,0,13
3890,duda,0,0,0,1,0,1,0,1,1,0,13
3891,través,0,0,0,0,0,0,0,0,0,0,13
3892,doctrina,0,0,0,0,0,0,0,1,0,0,13
3893,contemplan,0,0,0,0,0,0,0,0,0,0,13
3894,mundo,0,0,0,0,0,0,0,0,0,0,13
3895,perfectamente,0,0,0,0,0,0,0,0,0,0,13
3896,ensamblado,0,0,0,0,0,0,0,0,0,0,13
3897,solución,0,0,0,0,0,0,0,0,0,0,13
3898,continuidad,0,0,0,0,0,0,0,0,0,0,13
3899,diáfano,0,0,0,0,0,0,0,0,0,0,13
3900,cristal,0,0,0,0,0,0,0,0,0,1,13
3901,independizado,0,0,0,0,0,0,0,0,0,0,14
3902,azar,0,0,0,0,0,0,0,0,0,0,14
3903,dioses,0,0,0,0,0,0,0,0,0,0,14
3904,bueno,0,1,0,0,1,0,1,1,0,3,14
3905,malo,1,0,1,1,0,1,0,0,1,0,14
3906,vida,0,0,0,0,0,0,0,0,0,0,14
3907,sufrimiento,0,0,1,1,0,1,0,0,1,0,14
3908,alegría,0,0,0,0,0,0,0,0,0,0,14
3910,página,0,0,0,0,0,0,0,0,0,0,14
3911,23,0,0,0,0,0,0,0,0,0,0,14
3912,preferible,0,0,0,0,0,0,0,0,0,0,14
3913,seguir,0,0,0,0,0,0,0,0,0,0,14
3914,indagando,0,0,0,0,0,0,0,0,0,0,14
3915,tal,0,0,0,0,0,0,0,0,0,0,14
3916,vez,0,0,0,0,0,0,0,0,0,0,14
3917,esencial,0,0,0,0,0,0,0,0,0,1,14
3918,unidad,0,0,0,0,0,0,0,1,0,1,14
3919,mundo,0,0,0,0,0,0,0,0,0,0,14
3920,concatenación,0,0,0,0,0,0,0,0,0,0,14
3921,cuanto,0,0,0,0,0,0,0,0,0,0,14
3922,acontece,0,0,0,0,0,0,0,0,0,0,14
3923,hecho,0,0,0,0,0,0,0,1,0,0,14
3924,grande,0,0,1,0,0,0,1,1,0,0,14
3925,pequeño,0,0,0,0,0,0,0,0,0,0,14
3926,halle,0,0,0,0,0,0,0,0,0,0,14
3927,circundado,0,0,0,0,0,0,0,0,0,0,14
3928,mismo,0,0,0,0,0,0,0,0,0,0,14
3929,río,0,0,0,0,0,0,0,0,0,0,14
3930,misma,0,0,0,0,0,0,0,0,0,0,14
3931,ley,0,0,0,0,0,0,0,1,0,0,14
3932,causalidad,0,0,0,0,0,0,0,0,0,0,14
3933,nacer,0,0,0,0,0,0,0,0,0,0,14
3934,morir,0,0,0,1,0,1,0,0,1,0,14
3935,emerge,0,0,0,0,0,0,0,0,0,0,14
3936,luminosa,0,0,0,0,0,0,0,0,0,0,14
3937,nitidez,0,0,0,0,0,0,0,0,0,0,14
3938,sublime,0,0,0,0,0,0,0,0,0,0,14
3939,doctrina,0,0,0,0,0,0,0,1,0,0,14
3940,hombre,0,0,0,0,0,0,0,0,0,0,14
3941,perfecto,0,1,0,0,1,0,0,1,0,1,14
3942,obstante,0,0,0,0,0,0,0,0,0,0,14
3943,según,0,0,0,0,0,0,0,0,0,0,14
3944,propia,0,0,0,0,0,0,0,0,0,0,14
3945,doctrina,0,0,0,0,0,0,0,1,0,0,14
3946,unidad,0,0,0,0,0,0,0,1,0,1,14
3947,concatenación,0,0,0,0,0,0,0,0,0,0,14
3948,todas,0,0,0,0,0,0,0,0,0,0,14
3949,cosas,0,0,0,0,0,0,0,0,0,0,14
3950,interrumpe,0,0,0,0,0,0,0,0,0,0,14
3951,punto,0,0,0,0,0,0,0,0,0,0,14
3952,pequeña,0,0,0,0,0,0,0,0,0,0,14
3953,grieta,0,0,0,0,0,0,0,0,2,0,14
3954,irrumpe,0,0,0,0,0,0,0,0,0,0,14
3955,mundo,0,0,0,0,0,0,0,0,0,0,14
3956,unitario,0,0,0,0,0,0,0,0,0,1,14
3957,extraño,0,0,0,0,0,0,0,0,0,1,14
3958,nuevo,0,0,0,0,0,0,0,0,0,0,14
3959,existía,0,0,0,0,0,0,0,0,0,0,14
3960,puede,0,0,0,0,0,0,0,0,0,0,14
3961,ser,0,0,0,0,0,0,0,0,0,0,14
3962,enseñado,0,0,0,0,0,0,0,0,0,0,14
3963,demostrado,0,0,0,0,0,0,0,0,0,0,14
3964,doctrina,0,0,0,0,0,0,0,1,0,0,14
3965,superación,0,0,0,0,0,0,0,0,0,0,14
3966,mundo,0,0,0,0,0,0,0,0,0,0,14
3967,liberación,0,0,0,0,0,0,0,0,0,0,14
3968,grieta,0,0,0,0,0,0,0,0,2,0,14
3969,mínima,0,0,0,0,0,0,0,0,0,0,14
3970,pequeña,0,0,0,0,0,0,0,0,0,0,14
3971,fisura,0,0,0,0,0,0,0,0,0,0,14
3972,queda,0,0,0,0,0,0,0,0,0,0,14
3973,destruida,0,0,0,0,0,0,0,0,0,0,14
3974,anulada,0,0,0,0,0,0,0,0,0,0,14
3975,nuevamente,0,0,0,0,0,0,0,0,0,0,14
3976,aquella,0,0,0,0,0,0,0,0,0,0,14
3977,ley,0,0,0,0,0,0,0,1,0,0,14
3978,universal,0,0,0,0,0,0,0,0,0,0,14
3979,eterna,0,0,0,0,0,0,0,0,0,0,14
3980,unívoca,0,0,0,0,0,0,0,0,0,0,14
3981,espero,0,0,0,0,0,0,0,0,0,0,14
3982,sepas,0,0,0,0,0,0,0,0,0,0,14
3983,perdonarme,0,0,0,0,0,0,0,0,0,0,14
3984,objeción,0,0,0,0,0,0,0,0,0,0,14
3985,gotama,0,0,0,0,0,0,0,0,0,0,14
3986,escuchado,0,0,0,0,0,0,0,0,0,0,14
3987,inmóvil,0,0,1,1,0,1,1,0,1,0,14
3988,silencio,0,0,0,0,0,0,0,0,0,1,14
3989,después,0,0,0,0,0,0,0,0,0,0,14
3990,empezó,0,0,0,0,0,0,0,0,0,0,14
3991,hablar,0,0,0,0,0,0,0,0,0,1,14
3992,voz,0,0,0,0,0,0,0,0,0,0,14
3993,clara,0,0,0,0,0,0,0,0,0,0,14
3994,bondadosa,0,0,0,0,0,0,0,0,0,0,14
3995,cortés,0,0,0,0,0,0,0,0,0,0,14
3996,escuchado,0,0,0,0,0,0,0,0,0,0,14
3997,doctrina,0,0,0,0,0,0,0,1,0,0,14
3998,hijo,0,0,0,0,0,0,0,0,0,0,14
3999,brahmán,0,0,0,0,0,0,0,0,0,0,14
4000,reflexionado,0,0,0,0,0,0,0,0,0,0,14
4001,tan,0,0,0,0,0,0,0,0,0,0,14
4002,profundamente,0,0,0,0,0,0,0,0,0,0,14
4003,dice,0,0,0,0,0,0,0,0,0,0,14
4004,favor,0,0,0,0,0,0,0,0,0,0,14
4005,descubierto,0,0,0,0,0,0,0,0,0,0,14
4006,fisura,0,0,0,0,0,0,0,0,0,0,14
4007,defecto,2,1,1,2,0,2,0,0,4,0,14
4008,sigue,0,0,0,0,0,0,0,0,0,0,14
4009,reflexionando,0,0,0,0,0,0,0,0,0,0,14
4010,permíteme,0,0,0,0,0,0,0,0,0,0,14
4011,joven,0,1,0,0,1,0,1,0,0,1,14
4012,sediento,0,0,0,0,0,0,0,0,1,0,14
4013,saber,0,0,0,0,0,0,0,0,0,0,14
4014,ponga,0,0,0,0,0,0,0,0,0,0,14
4015,guardia,0,0,0,1,0,0,0,1,0,1,14
4016,espesa,0,0,0,0,0,0,0,0,0,0,14
4017,jungla,0,0,0,0,0,0,0,0,0,0,14
4018,opiniones,0,0,0,0,0,0,0,0,0,0,14
4019,disputas,0,0,0,0,0,0,0,0,0,0,14
4020,palabras,1,0,0,0,0,0,0,0,1,0,14
4021,importan,0,0,0,0,0,0,0,0,0,0,14
4022,aquí,0,0,0,0,0,0,0,0,0,0,14
4023,opiniones,0,0,0,0,0,0,0,0,0,0,14
4024,buenas,0,0,0,0,0,0,0,0,0,0,14
4025,malas,0,0,0,0,0,0,0,0,0,0,14
4026,inteligentes,0,0,0,0,0,0,0,0,0,0,14
4027,disparatadas,0,0,0,0,0,0,0,0,0,0,14
4028,cualquiera,0,0,0,0,0,0,0,0,0,0,14
4029,puede,0,0,0,0,0,0,0,0,0,0,14
4030,aceptarlas,0,0,0,0,0,0,0,0,0,0,14
4031,rechazarlas,0,0,0,0,0,0,0,0,0,0,14
4032,mas,0,0,0,0,0,0,0,0,0,0,14
4033,doctrina,0,0,0,0,0,0,0,1,0,0,14
4034,escuchado,0,0,0,0,0,0,0,0,0,0,14
4035,labios,0,0,0,0,0,0,0,0,0,0,14
4036,opinión,0,0,0,0,0,0,0,0,0,0,14
4037,objetivo,0,1,0,0,0,0,0,1,0,1,14
4038,explicar,0,0,0,0,0,0,0,1,0,1,14
4039,mundo,0,0,0,0,0,0,0,0,0,0,14
4040,gente,0,0,0,0,0,0,0,0,0,0,14
4041,sedienta,0,0,0,0,0,0,0,0,0,0,14
4042,saber,0,0,0,0,0,0,0,0,0,0,14
4043,objetivo,0,1,0,0,0,0,0,1,0,1,14
4044,liberación,0,0,0,0,0,0,0,0,0,0,14
4045,sufrimiento,0,0,1,1,0,1,0,0,1,0,14
4046,gotama,0,0,0,0,0,0,0,0,0,0,14
4047,enseña,0,0,0,0,0,0,0,0,0,0,14
4048,enfades,0,0,0,0,0,0,0,0,0,0,14
4049,conmigo,0,0,0,0,0,0,0,0,0,0,14
4050,sublime,0,0,0,0,0,0,0,0,0,0,14
4051,replicó,0,0,0,0,0,0,0,0,0,0,14
4052,joven,0,1,0,0,1,0,1,0,0,1,14
4053,hablado,0,0,0,0,0,0,0,0,0,0,14
4054,así,0,0,0,0,0,0,0,0,0,1,14
4055,discutir,0,0,0,0,0,0,0,0,0,0,14
4056,contigo,0,0,0,0,0,0,0,0,0,0,14
4057,provocar,0,0,0,0,0,0,0,0,0,0,14
4058,disputa,1,0,0,0,0,0,0,0,1,0,14
4059,orden,0,0,0,0,0,0,0,0,0,0,14
4060,terminológico,0,0,0,0,0,0,0,0,0,0,14
4061,razón,0,0,0,0,0,0,0,0,0,0,14
4062,duda,0,0,0,1,0,1,0,1,1,0,14
4063,decir,0,0,0,0,0,0,0,0,0,0,14
4064,importan,0,0,0,0,0,0,0,0,0,0,14
4065,palabras,1,0,0,0,0,0,0,0,1,0,14
4066,mas,0,0,0,0,0,0,0,0,0,0,14
4067,permíteme,0,0,0,0,0,0,0,0,0,0,14
4068,añadir,0,0,0,0,0,0,0,0,0,0,14
4069,cosa,0,0,0,0,0,0,0,0,0,0,14
4070,dudado,0,0,0,0,0,0,0,0,0,0,14
4071,solo,0,0,0,0,0,0,0,0,0,0,14
4072,instante,0,0,0,0,0,0,0,0,0,0,14
4073,buda,0,0,0,0,0,0,0,0,0,0,14
4074,alcanzado,0,0,0,0,0,0,0,0,0,0,14
4075,meta,0,0,0,0,0,0,0,0,0,0,14
4076,suprema,0,0,0,0,0,0,0,0,0,0,14
4077,aspiran,0,0,0,0,0,0,0,0,0,0,14
4078,tantos,0,0,0,0,0,0,0,0,0,0,14
4079,miles,0,0,0,0,0,0,0,0,0,0,14
4080,brahmanes,0,0,0,0,0,0,0,0,0,0,14
4081,hijos,0,0,0,0,0,0,0,0,0,0,14
4082,brahmanes,0,0,0,0,0,0,0,0,0,0,14
4083,logrado,0,0,0,0,0,0,0,0,0,0,14
4084,liberarte,0,0,0,0,0,0,0,0,0,0,14
4085,muerte,1,1,1,1,0,1,1,0,1,0,14
4086,liberación,0,0,0,0,0,0,0,0,0,0,14
4087,producto,0,0,0,0,0,0,0,0,0,0,14
4088,búsquedas,0,0,0,0,0,0,0,0,0,0,14
4089,llevaste,0,0,0,0,0,0,0,0,0,0,14
4090,cabo,0,0,0,0,0,0,0,0,0,0,14
4091,propio,0,0,0,0,0,0,0,0,0,0,14
4092,camino,0,0,0,0,0,0,0,0,0,0,14
4093,conseguido,0,0,0,0,0,0,0,0,0,0,14
4094,través,0,0,0,0,0,0,0,0,0,0,14
4095,pensamiento,0,1,0,0,0,0,0,0,0,0,14
4096,meditación,0,0,0,0,0,0,0,0,0,0,14
4097,conocimiento,0,0,0,0,0,0,0,0,0,3,14
4098,iluminación,0,0,0,0,0,0,0,0,0,0,14
4099,través,0,0,0,0,0,0,0,0,0,0,14
4100,doctrina,0,0,0,0,0,0,0,1,0,0,14
4101,opinión,0,0,0,0,0,0,0,0,0,0,14
4102,sublime,0,0,0,0,0,0,0,0,0,0,14
4103,nadie,0,0,0,0,0,0,0,0,0,0,14
4104,accede,0,0,0,0,0,0,0,0,0,0,14
4105,liberación,0,0,0,0,0,0,0,0,0,0,14
4106,través,0,0,0,0,0,0,0,0,0,0,14
4107,doctrina,0,0,0,0,0,0,0,1,0,0,14
4108,nadie,0,0,0,0,0,0,0,0,0,0,14
4109,venerable,0,1,0,0,1,0,0,1,0,1,14
4110,podrás,0,0,0,0,0,0,0,0,0,0,14
4111,comunicarle,0,0,0,0,0,0,0,0,0,0,14
4112,palabras,1,0,0,0,0,0,0,0,1,0,14
4113,mediante,0,0,0,0,0,0,0,0,0,0,14
4114,doctrina,0,0,0,0,0,0,0,1,0,0,14
4115,ocurrió,0,0,0,0,0,0,0,0,0,0,14
4116,instante,0,0,0,0,0,0,0,0,0,0,14
4117,mismo,0,0,0,0,0,0,0,0,0,0,14
4118,iluminación,0,0,0,0,0,0,0,0,0,0,14
4119,muchas,0,0,0,0,0,0,0,0,0,0,14
4120,cosas,0,0,0,0,0,0,0,0,0,0,14
4121,contiene,0,0,0,0,0,0,0,0,0,0,14
4122,doctrina,0,0,0,0,0,0,0,1,0,0,14
4123,buda,0,0,0,0,0,0,0,0,0,0,14
4124,iluminado,0,0,0,0,0,0,0,0,0,0,14
4125,enseña,0,0,0,0,0,0,0,0,0,0,14
4126,vivir,0,0,0,0,0,0,0,0,0,0,14
4127,honestamente,0,0,0,0,0,0,0,0,0,0,14
4128,evitar,1,0,0,2,0,1,0,0,2,0,14
4129,mal,1,0,1,1,0,2,0,0,4,0,14
4130,doctrina,0,0,0,0,0,0,0,1,0,0,14
4131,tan,0,0,0,0,0,0,0,0,0,0,14
4132,clara,0,0,0,0,0,0,0,0,0,0,14
4133,respetable,0,0,0,0,0,0,0,1,0,1,14
4134,contiene,0,0,0,0,0,0,0,0,0,0,14
4135,secreto,0,0,0,0,0,0,1,2,0,0,14
4136,sublime,0,0,0,0,0,0,0,0,0,0,14
4137,mismo,0,0,0,0,0,0,0,0,0,0,14
4138,vivido,0,0,0,0,0,0,0,0,0,0,14
4139,solo,0,0,0,0,0,0,0,0,0,0,14
4140,centenares,0,0,0,0,0,0,0,0,0,0,14
4141,miles,0,0,0,0,0,0,0,0,0,0,14
4142,seres,0,0,0,0,0,0,0,0,0,0,14
4143,humanos,0,0,0,0,0,0,0,0,0,0,14
4144,pensé,0,0,0,0,0,0,0,0,0,0,14
4145,saqué,0,0,0,0,0,0,0,0,0,0,14
4146,claro,0,0,0,0,0,0,0,0,0,0,14
4147,escuchar,0,0,0,0,0,0,0,0,0,0,14
4148,doctrina,0,0,0,0,0,0,0,1,0,0,14
4149,mismo,0,0,0,0,0,0,0,0,0,0,14
4150,tiempo,0,1,0,0,0,0,0,0,0,0,14
4151,razón,0,0,0,0,0,0,0,0,0,0,14
4152,seguiré,0,0,0,0,0,0,0,0,0,0,14
4153,peregrinaciones,0,0,0,0,0,0,0,0,0,0,14
4154,buscar,0,1,0,0,0,0,0,0,0,0,14
4155,doctrina,0,0,0,0,0,0,0,1,0,0,14
4156,mejor,0,0,0,0,0,0,0,0,0,0,14
4157,pues,0,0,0,0,0,0,0,0,0,0,14
4158,sé,0,0,0,0,0,0,0,0,0,0,14
4159,existe,0,0,0,0,0,0,0,0,0,0,14
4160,sino,0,0,0,0,0,0,0,0,0,0,14
4161,irme,0,0,0,0,0,0,0,0,0,0,14
4162,alejando,0,0,0,0,0,0,0,0,0,0,14
4163,todas,0,0,0,0,0,0,0,0,0,0,14
4164,doctrinas,0,0,0,0,0,0,0,0,0,0,14
4165,maestros,0,0,0,0,0,0,0,0,0,0,14
4166,alcanzar,0,0,0,0,0,0,0,0,0,0,14
4167,solo,0,0,0,0,0,0,0,0,0,0,14
4168,objetivo,0,1,0,0,0,0,0,1,0,1,14
4169,perecer,0,0,0,1,0,1,0,0,1,0,14
4170,muchas,0,0,0,0,0,0,0,0,0,0,14
4171,veces,0,0,0,0,0,0,0,0,0,0,14
4172,embargo,0,0,0,0,0,0,0,0,1,0,14
4173,recordaré,0,0,0,0,0,0,0,0,0,0,14
4174,día,0,0,0,0,0,0,0,0,0,0,14
4175,hora,0,0,0,0,0,0,0,0,0,0,14
4176,dado,0,0,0,0,0,0,0,0,0,0,14
4177,sublime,0,0,0,0,0,0,0,0,0,0,14
4178,contemplar,0,0,0,0,0,0,0,0,0,0,14
4180,página,0,0,0,0,0,0,0,0,0,0,14
4181,24,0,0,0,0,0,0,0,0,0,0,14
4182,santo,0,2,0,0,2,0,2,2,0,3,14
4183,pacífica,0,0,0,0,0,0,0,0,0,0,14
4184,mirada,0,0,0,0,0,0,0,0,0,0,14
4185,buda,0,0,0,0,0,0,0,0,0,0,14
4186,posó,0,0,0,0,0,0,0,0,0,0,14
4187,suelo,0,0,1,0,0,0,0,1,1,0,14
4188,serenidad,0,1,0,0,1,0,0,1,0,2,14
4189,perfecta,0,0,0,0,0,0,0,0,0,0,14
4190,resplandecía,0,0,0,0,0,0,0,0,0,0,14
4191,través,0,0,0,0,0,0,0,0,0,0,14
4192,impenetrable,0,0,0,0,0,0,0,1,0,0,14
4193,rostro,0,0,0,0,0,0,0,0,0,0,14
4194,ojalá,0,0,0,0,0,0,0,0,0,0,14
4195,pensamientos,0,0,0,0,0,0,0,0,0,0,14
4196,dijo,0,0,0,0,0,0,0,0,0,0,14
4197,lentamente,0,0,0,0,0,0,0,0,0,0,14
4198,venerable,0,1,0,0,1,0,0,1,0,1,14
4199,erróneos,0,0,0,0,0,0,0,0,0,0,14
4200,ojalá,0,0,0,0,0,0,0,0,0,0,14
4201,alcances,0,0,0,0,0,0,0,0,0,0,15
4202,objetivo,0,1,0,0,0,0,0,1,0,1,15
4203,dime,0,0,0,0,0,0,0,0,0,0,15
4204,visto,0,0,0,0,0,0,0,0,0,0,15
4205,multitud,0,0,0,0,0,0,0,0,0,0,15
4206,samanas,0,0,0,0,0,0,0,0,0,0,15
4207,hermanos,0,0,0,0,0,0,0,0,0,0,15
4208,venido,0,0,0,0,0,0,0,0,0,0,15
4209,buscar,0,1,0,0,0,0,0,0,0,0,15
4210,refugio,0,0,0,0,0,0,0,1,0,1,15
4211,doctrina,0,0,0,0,0,0,0,1,0,0,15
4212,crees,0,0,0,0,0,0,0,0,0,0,15
4213,samana,0,0,0,0,0,0,0,0,0,0,15
4214,forastero,0,0,0,1,0,0,0,0,0,0,15
4215,crees,0,0,0,0,0,0,0,0,0,0,15
4216,convendría,0,0,0,0,0,0,0,0,0,0,15
4217,abandonar,0,0,0,1,0,2,0,0,2,0,15
4218,doctrina,0,0,0,0,0,0,0,1,0,0,15
4219,volver,0,0,0,0,0,0,0,0,0,0,15
4220,vida,0,0,0,0,0,0,0,0,0,0,15
4221,placeres,0,0,0,0,0,0,0,0,0,0,15
4222,mundo,0,0,0,0,0,0,0,0,0,0,15
4223,lejos,0,0,0,0,0,0,0,0,0,0,15
4224,tal,0,0,0,0,0,0,0,0,0,0,15
4225,pensamiento,0,1,0,0,0,0,0,0,0,0,15
4226,exclamó,0,0,0,0,0,0,0,0,0,0,15
4227,siddhartha,0,0,0,0,0,0,0,0,0,0,15
4228,ojalá,0,0,0,0,0,0,0,0,0,0,15
4229,permanezcan,0,0,0,0,0,0,0,0,0,0,15
4230,fieles,0,0,0,0,0,0,0,0,0,0,15
4231,doctrina,0,0,0,0,0,0,0,1,0,0,15
4232,alcancen,0,0,0,0,0,0,0,0,0,0,15
4233,objetivo,0,1,0,0,0,0,0,1,0,1,15
4234,ningún,0,0,0,0,0,0,0,0,0,0,15
4235,derecho,0,0,0,0,0,0,0,0,0,0,15
4236,juzgar,0,0,0,1,0,0,0,0,1,0,15
4237,vida,0,0,0,0,0,0,0,0,0,0,15
4238,solo,0,0,0,0,0,0,0,0,0,0,15
4239,debo,0,0,0,0,0,0,0,0,0,0,15
4240,juzgarme,0,0,0,0,0,0,0,0,0,0,15
4241,mismo,0,0,0,0,0,0,0,0,0,0,15
4242,elegir,0,0,0,0,0,0,0,0,0,0,15
4243,rechazar,1,0,0,1,0,1,0,0,2,0,15
4244,función,0,0,0,0,0,0,0,0,0,0,15
4245,persona,0,0,0,0,0,0,0,0,0,0,15
4246,buscamos,0,0,0,0,0,0,0,0,0,0,15
4247,samanas,0,0,0,0,0,0,0,0,0,0,15
4248,liberarnos,0,0,0,0,0,0,0,0,0,0,15
4249,sublime,0,0,0,0,0,0,0,0,0,0,15
4250,si,0,0,0,0,0,0,0,0,0,0,15
4251,discípulos,0,0,0,0,0,0,0,0,0,0,15
4252,venerable,0,1,0,0,1,0,0,1,0,1,15
4253,podría,0,0,0,0,0,0,0,0,0,0,15
4254,ocurrir,0,0,0,0,0,0,0,0,0,0,15
4255,temo,0,0,0,0,0,0,0,0,0,0,15
4256,encontrara,0,0,0,0,0,0,0,0,0,0,15
4257,solo,0,0,0,0,0,0,0,0,0,0,15
4258,apariencia,0,0,0,0,0,0,0,0,0,0,15
4259,reposo,0,0,0,0,0,0,0,0,0,1,15
4260,liberación,0,0,0,0,0,0,0,0,0,0,15
4261,realidad,0,0,0,0,0,0,0,0,0,0,15
4262,continuara,0,0,0,0,0,0,0,0,0,0,15
4263,viviendo,0,0,0,0,0,0,0,0,0,0,15
4264,medrando,0,0,0,0,0,0,0,0,0,0,15
4265,pues,0,0,0,0,0,0,0,0,0,0,15
4266,entonces,0,0,0,0,0,0,0,0,0,0,15
4267,doctrina,0,0,0,0,0,0,0,1,0,0,15
4268,adeptos,0,0,0,0,0,0,0,0,0,0,15
4269,amor,0,0,0,0,1,0,0,0,0,1,15
4270,comunidad,0,0,0,0,0,0,0,0,0,1,15
4271,monjes,0,0,0,0,0,0,0,0,0,0,15
4272,integrado,0,0,0,0,0,0,0,0,0,0,15
4273,sonriendo,0,0,0,0,0,0,0,0,0,0,15
4274,medias,0,0,0,0,0,0,0,0,0,0,15
4275,gotama,0,0,0,0,0,0,0,0,0,0,15
4276,clavó,0,0,0,0,0,0,0,0,0,0,15
4277,forastero,0,0,0,1,0,0,0,0,0,0,15
4278,mirada,0,0,0,0,0,0,0,0,0,0,15
4279,inmutablemente,0,0,0,0,0,0,0,0,0,0,15
4280,clara,0,0,0,0,0,0,0,0,0,0,15
4281,rebosante,0,0,0,0,0,0,0,0,0,0,15
4282,amistad,0,0,0,0,1,0,0,1,0,1,15
4283,luego,0,0,0,0,0,0,0,0,0,0,15
4284,despidió,0,0,0,0,0,0,0,0,0,0,15
4285,gesto,0,0,0,0,0,0,0,0,0,0,15
4286,imperceptible,0,0,0,0,0,0,0,0,0,0,15
4287,inteligente,0,0,0,0,0,0,0,1,0,2,15
4288,samana,0,0,0,0,0,0,0,0,0,0,15
4289,dijo,0,0,0,0,0,0,0,0,0,0,15
4290,venerable,0,1,0,0,1,0,0,1,0,1,15
4291,sabes,0,0,0,0,0,0,0,0,0,0,15
4292,hablar,0,0,0,0,0,0,0,0,0,1,15
4293,gran,0,0,0,0,0,0,0,0,0,0,15
4294,prudencia,0,0,0,0,0,0,0,0,0,1,15
4295,amigo,0,1,0,0,2,0,0,2,0,2,15
4296,cuídate,0,0,0,0,0,0,0,0,0,0,15
4297,inteligencia,0,0,0,1,1,0,0,1,0,1,15
4298,excesiva,0,0,0,0,0,0,0,0,0,0,15
4299,buda,0,0,0,0,0,0,0,0,0,0,15
4300,alejó,0,0,0,0,0,0,0,0,0,0,15
4301,mirada,0,0,0,0,0,0,0,0,0,0,15
4302,imperceptible,0,0,0,0,0,0,0,0,0,0,15
4303,sonrisa,0,1,0,0,2,0,2,2,0,2,15
4304,quedaron,0,0,0,0,0,0,0,0,0,0,15
4305,grabadas,0,0,0,0,0,0,0,0,0,0,15
4306,siempre,0,0,0,0,0,0,0,0,0,0,15
4307,memoria,0,0,0,0,0,0,0,0,0,0,15
4308,siddhartha,0,0,0,0,0,0,0,0,0,0,15
4309,nunca,0,0,0,0,0,0,0,0,0,0,15
4310,visto,0,0,0,0,0,0,0,0,0,0,15
4311,mirar,0,0,0,0,0,0,0,0,0,0,15
4312,sonreír,0,0,0,0,0,0,0,0,0,0,15
4313,así,0,0,0,0,0,0,0,0,0,1,15
4314,ser,0,0,0,0,0,0,0,0,0,0,15
4315,humano,0,0,0,0,0,0,0,0,0,1,15
4316,pensó,0,0,0,0,0,0,0,0,0,0,15
4317,joven,0,1,0,0,1,0,1,0,0,1,15
4318,tampoco,0,0,0,0,0,0,0,0,0,0,15
4319,sentarse,0,0,0,0,0,0,0,0,0,0,15
4320,caminar,0,0,0,0,0,0,0,0,0,0,15
4321,modo,0,0,0,0,0,0,0,0,0,0,15
4322,así,0,0,0,0,0,0,0,0,0,1,15
4323,gustaría,0,0,0,0,0,0,0,0,0,0,15
4324,poder,0,0,0,0,0,0,0,0,0,0,15
4325,mirar,0,0,0,0,0,0,0,0,0,0,15
4326,sonreír,0,0,0,0,0,0,0,0,0,0,15
4327,sentarme,0,0,0,0,0,0,0,0,0,0,15
4328,caminar,0,0,0,0,0,0,0,0,0,0,15
4329,misma,0,0,0,0,0,0,0,0,0,0,15
4330,dignidad,0,0,0,0,0,0,0,1,0,1,15
4331,modestia,0,0,0,0,0,0,0,0,0,1,15
4332,naturalidad,0,0,0,0,0,0,0,0,0,0,15
4333,misteriosa,0,0,0,0,0,0,0,0,0,0,15
4334,ingenuidad,0,0,0,0,0,0,0,0,0,0,15
4335,hace,0,0,0,0,0,0,0,0,0,0,15
4336,solo,0,0,0,0,0,0,0,0,0,0,15
4337,persona,0,0,0,0,0,0,0,0,0,0,15
4338,logrado,0,0,0,0,0,0,0,0,0,0,15
4339,penetrar,0,0,0,0,0,0,0,0,0,0,15
4340,profundo,0,0,0,0,0,0,0,0,0,0,15
4341,ser,0,0,0,0,0,0,0,0,0,0,15
4342,realmente,0,0,0,0,0,0,0,0,0,0,15
4343,capaz,0,0,0,0,0,0,0,0,0,0,15
4344,caminar,0,0,0,0,0,0,0,0,0,0,15
4345,mirar,0,0,0,0,0,0,0,0,0,0,15
4346,así,0,0,0,0,0,0,0,0,0,1,15
4347,pues,0,0,0,0,0,0,0,0,0,0,15
4348,bien,0,0,0,0,0,0,0,0,0,0,15
4349,intentaré,0,0,0,0,0,0,0,1,0,0,15
4350,penetrar,0,0,0,0,0,0,0,0,0,0,15
4351,solo,0,0,0,0,0,0,0,0,0,0,15
4352,visto,0,0,0,0,0,0,0,0,0,0,15
4353,ser,0,0,0,0,0,0,0,0,0,0,15
4354,humano,0,0,0,0,0,0,0,0,0,1,15
4355,continuó,0,0,0,0,0,0,0,0,0,0,15
4356,pensando,0,0,0,0,0,0,0,0,0,0,15
